Id,SalePrice
1756,126387.85
1757,118609.58666666666
1758,147063.65980392156
1759,160859.7
1760,159544.25
1761,156873.76647058825
1762,172420.79
1763,164872.5
1764,122096.58
1765,163719.735
1766,161436.66666666666
1767,181147.76
1768,139104.13928571428
1769,166816.65
1770,138925.33333333334
1771,136388.375
1772,141462.14
1773,141048.08
1774,134942.02
1775,132994.75
1776,125255.10714285714
1777,119299.41
1778,131444.55
1779,121139.43
1780,161461.35
1781,131820.25
1782,96002.65002801121
1783,126818.09
1784,90712.33333333334
1785,119188.05333333334
1786,148519.3333333333
1787,162079.81
1788,67782.69
1789,99306.6
1790,84834.73
1791,155417.79
1792,155203.5
1793,133795.26
1794,141705.35
1795,139311.73928571428
1796,132486.25
1797,121500.7
1798,122229.40142857142
1799,118903.82333333333
1800,133478.78545454546
1801,129810.84729729731
1802,141479.63123376624
1803,144552.62
1804,141917.05333333334
1805,132055.32333333333
1806,117453.79
1807,149162.59
1808,118316.04
1809,127494.36
1810,143088.34
1811,113209.2
1812,114934.20176470588
1813,120529.21857142856
1814,101192.5924089636
1815,62576.38
1816,100292.35764705882
1817,123699.25
1818,132263.58
1819,116800.91
1820,84706.04
1821,118932.5
1822,143707.49
1823,65880.63
1824,135046.8
1825,140328.71
1826,100560.83
1827,109923.40764705882
1828,138406.02
1829,111694.86833333332
1830,138584.35
1831,160155.79
1832,115192.2
1833,143681.68
1834,131454.54
1835,154781.92
1836,132769.83
1837,105148.21
1838,132550.22
1839,100795.0
1840,166315.75
1841,146074.71
1842,93301.5909090909
1843,142216.59375
1844,132823.86666666667
1845,142840.43
1846,150874.2131372549
1847,181077.02
1848,77103.05
1849,122742.81
1850,124107.60693277311
1851,149011.34
1852,121512.93333333333
1853,130279.83
1854,164483.05
1855,157016.59
1856,220683.58428571429
1857,190261.73
1858,152023.21
1859,124419.24
1860,159342.54
1861,123768.88
1862,260769.74
1863,259542.69
1864,259542.69
1865,334677.7
1866,328005.61
1867,240282.56
1868,301767.82
1869,195122.40133333334
1870,239811.24
1871,253086.28
1872,170636.65309523809
1873,231329.8104761905
1874,143947.5
1875,208272.885
1876,198129.56
1877,206453.53209558822
1878,209820.27
1879,134057.95333333334
1880,140272.7
1881,235379.76
1882,261393.17
1883,196933.475625
1884,217332.49911111113
1885,257503.5
1886,299231.79
1887,200929.6
1888,282737.76
1889,163585.90333333332
1890,132137.20375
1891,142740.41545454544
1892,106448.23
1893,136153.54
1894,129081.33
1895,149407.82676470588
1896,121129.0
1897,118860.91
1898,121301.34
1899,153031.4938596491
1900,156361.98
1901,175840.95
1902,149853.69
1903,228950.84
1904,139469.37
1905,191205.62
1906,177484.27
1907,223738.53
1908,119421.0
1909,136925.43
1910,129493.5
1911,188445.47
1912,272367.6
1913,146977.52
1914,67050.5
1915,342707.63
1916,73454.76
1917,252262.99
1918,138291.5
1919,156446.2
1920,146409.47444444447
1921,403491.92
1922,319796.91
1923,206261.64
1924,231329.02
1925,227642.65
1926,378988.17
1927,138191.75
1928,162862.75
1929,124715.01
1930,138802.8
1931,137548.26
1932,137487.9
1933,169054.82
1934,183863.04219298242
1935,176726.1605263158
1936,192119.695
1937,179161.26824561402
1938,172595.56333333332
1939,251656.14
1940,201670.18
1941,176029.84416666665
1942,192377.4
1943,200656.23
1944,320847.06
1945,363700.01
1946,177947.38
1947,320484.4
1948,175779.52
1949,230225.86
1950,179274.4
1951,257558.83
1952,242073.97
1953,169047.32
1954,202424.35
1955,147086.79
1956,268306.26
1957,176928.60333333333
1958,297259.35
1959,139066.64111111112
1960,117649.82333333333
1961,122229.52857142859
1962,93032.75757575758
1963,101356.0909090909
1964,110962.83
1965,146400.9372972973
1966,153715.5
1967,304355.22
1968,403844.9
1969,374658.49
1970,431696.64
1971,414485.94
1972,366482.88
1973,273502.51
1974,313452.25
1975,458593.12
1976,275872.41
1977,365165.94
1978,356640.64
1979,341649.18
1980,198938.50333333333
1981,341536.9
1982,232640.53
1983,219403.48
1984,170122.41822901732
1985,207532.11
1986,212495.095
1987,181095.09782608695
1988,178711.1615789474
1989,191092.84157894738
1990,217535.35
1991,219090.44
1992,209824.21
1993,170799.30147869675
1994,250181.55
1995,183087.3931265664
1996,254885.38
1997,322957.19
1998,352554.25
1999,260007.09
2000,309204.45
2001,275251.15
2002,232177.89
2003,253202.2
2004,265355.77
2005,232688.29
2006,221599.61666666667
2007,243890.08
2008,213421.66
2009,188803.21
2010,187563.78333333333
2011,152132.21
2012,172085.13
2013,177248.25
2014,186536.1666666667
2015,192902.735
2016,191921.0
2017,202763.02980392158
2018,125126.51333333334
2019,133725.48142857142
2020,118114.92333333332
2021,113719.18
2022,185936.5
2023,141400.6372972973
2024,239763.44
2025,366215.13
2026,182928.8075
2027,155814.97
2028,154658.08
2029,176339.03782608695
2030,276763.89
2031,256411.29
2032,276465.22
2033,277130.97
2034,164150.24166666667
2035,209677.28
2036,184691.8
2037,190078.8
2038,334590.91
2039,219147.58
2040,381825.99
2041,279264.18
2042,206234.1471055089
2043,173772.09
2044,191223.1
2045,218197.40666666668
2046,154624.42
2047,149960.98
2048,132043.7885714286
2049,131747.65575757573
2050,172558.42
2051,105422.99333333332
2052,127909.3
2053,145435.96517857144
2054,85443.39714285714
2055,156768.25
2056,136358.83
2057,127420.57142857143
2058,201366.6
2059,136464.0
2060,161232.46666666667
2061,165337.56833333333
2062,138257.2177579365
2063,115919.852
2064,140718.625
2065,124155.1
2066,151300.06647058824
2067,133237.3
2068,129367.44
2069,88049.5909090909
2070,111334.60714285713
2071,91022.48764705882
2072,132409.9233333333
2073,132750.74
2074,182272.71
2075,147660.05333333334
2076,123211.85
2077,150415.63888888888
2078,128870.72166666668
2079,130985.04
2080,119223.305
2081,122075.83
2082,127458.58
2083,142285.09
2084,110867.87190476191
2085,134249.16517857142
2086,118042.79
2087,119219.91666666666
2088,108256.5
2089,89335.37619047619
2090,133773.93
2091,126966.14
2092,131604.9533333333
2093,135992.75
2094,130998.86764705881
2095,145528.84
2096,89276.0909090909
2097,105983.88764705881
2098,146193.85
2099,67300.2
2100,117738.58
2101,122639.0
2102,141462.83
2103,105454.76
2104,139027.75
2105,135007.18
2106,80988.11
2107,199975.15
2108,113227.40407563026
2109,113365.55238095239
2110,121168.81708333334
2111,152848.24
2112,138631.1733333333
2113,118401.59
2114,109219.62333333332
2115,154640.84
2116,111022.22333333334
2117,141405.83
2118,118534.20238095238
2119,110709.15098039215
2120,108240.26
2121,107308.3
2122,101066.64
2123,91494.79757575758
2124,165655.0
2125,136236.01
2126,144164.27777777778
2127,146224.98
2128,130678.38
2129,103234.59666666668
2130,144113.02
2131,150860.68
2132,113042.57
2133,113978.78764705881
2134,111739.49764705882
2135,105810.18
2136,81570.36
2137,119474.17375
2138,140488.34
2139,145744.26047619048
2140,135969.0
2141,135858.16
2142,139968.59375
2143,144652.37
2144,125825.49
2145,135688.14285714287
2146,146914.33333333334
2147,204355.38
2148,133829.37
2149,131373.05
2150,219305.2
2151,123587.82
2152,172558.04
2153,150443.0
2154,108879.54
2155,117088.37
2156,232544.64
2157,224085.48
2158,229005.3
2159,209891.67
2160,173356.9634615385
2161,252269.41
2162,421895.96
2163,336019.98
2164,249070.96
2165,187275.5
2166,148188.0
2167,208157.70428571428
2168,213816.9
2169,192075.2805498971
2170,224223.75
2171,150973.47
2172,144164.87
2173,179443.8633333333
2174,238548.97
2175,308045.9166666667
2176,319183.33
2177,247880.66
2178,220089.63
2179,146785.52
2180,236036.27
2181,194106.3780571267
2182,232490.59
2183,195145.6230571267
2184,131012.24625
2185,116465.59090909091
2186,141449.37
2187,138009.695
2188,146562.45
2189,213072.7
2190,83302.5
2191,88946.5
2192,92772.85666666667
2193,97711.92666666668
2194,101047.4
2195,111629.01764705882
2196,106219.242
2197,111734.26
2198,156547.01
2199,162200.0
2200,151947.435
2201,152664.99
2202,177545.9
2203,169325.63555555555
2204,203239.51
2205,139300.31
2206,133836.54222222223
2207,232720.35
2208,234286.36
2209,223732.44
2210,126179.26
2211,112838.76
2212,112428.02431372547
2213,108441.76
2214,145386.09
2215,102871.36666666668
2216,151986.0
2217,71053.49
2218,97509.63
2219,73428.05
2220,80779.09
2221,342622.63
2222,242357.41
2223,238805.02
2224,196936.34
2225,141821.14
2226,172598.95
2227,202624.69285714283
2228,286007.87
2229,247762.76
2230,166238.7488888889
2231,211643.89
2232,189598.0
2233,179947.37
2234,252340.88
2235,217730.86
2236,281229.28
2237,356187.81
2238,198019.67
2239,117699.6875
2240,162331.375
2241,152248.09
2242,132571.77098039215
2243,133168.5
2244,95351.73333333332
2245,92875.9209090909
2246,143762.6865079365
2247,101807.04
2248,126638.25
2249,126742.97833333333
2250,134061.75
2251,123884.34
2252,163196.05147058825
2253,163736.0305263158
2254,179586.97
2255,199213.64
2256,178141.98091880343
2257,205916.75
2258,169312.87648836768
2259,179169.0249122807
2260,152384.0
2261,194183.3
2262,220409.01
2263,329822.34
2264,421420.19
2265,181846.79
2266,280884.02
2267,365572.25
2268,367432.24
2269,163820.764
2270,179516.04
2271,236318.56
2272,202479.03
2273,168166.82
2274,177039.54
2275,174008.05
2276,177465.64
2277,212219.19
2278,153419.69444444444
2279,122935.43857142859
2280,118782.84
2281,164293.42
2282,170050.235
2283,96347.0909090909
2284,108815.69833333333
2285,153299.65
2286,131123.33333333334
2287,335302.31
2288,276492.0
2289,387637.41
2290,427667.02
2291,320377.3
2292,390680.17
2293,463883.24
2294,378251.43
2295,429120.13
2296,285819.94
2297,315707.99
2298,320899.8
2299,381286.0
2300,328379.07
2301,288744.61
2302,233301.99
2303,242304.73
2304,253428.8
2305,192560.85
2306,192274.49
2307,193172.42
2308,221366.15
2309,279594.74
2310,224117.07666666663
2311,194416.35
2312,179458.2467857143
2313,174237.80461180126
2314,173809.33
2315,173508.28156668844
2316,195446.34
2317,179671.98
2318,173947.70032608695
2319,177399.49341880344
2320,174254.3723076923
2321,248279.755
2322,167282.77835240273
2323,176702.3
2324,167512.35
2325,211895.99
2326,167166.06
2327,213606.2
2328,219509.13
2329,185927.315
2330,178501.953571701
2331,353628.87
2332,397119.78
2333,327088.14
2334,257391.78
2335,260131.92
2336,338308.06
2337,205852.84
2338,285458.34
2339,228778.8
2340,373312.5
2341,224832.95
2342,236776.84
2343,217157.76133333333
2344,239899.78
2345,245091.35
2346,219071.5466666667
2347,199561.62111111113
2348,231756.94
2349,173095.99083333332
2350,284437.67
2351,259081.09
2352,236069.46
2353,237098.59
2354,131087.55
2355,153348.61111111112
2356,151414.5
2357,194784.025
2358,197190.5
2359,141477.2333333333
2360,124576.1
2361,137741.5
2362,263148.41
2363,138058.43333333335
2364,146764.3
2365,215778.98
2366,194654.6
2367,227381.68
2368,203959.34399999998
2369,222967.18
2370,175688.1805263158
2371,173342.42532608696
2372,182912.29
2373,270110.64
2374,306144.41
2375,243314.81
2376,280543.46
2377,351916.37
2378,147118.55333333332
2379,226157.02
2380,141601.5
2381,162735.49
2382,178115.9075
2383,209421.81285714282
2384,233514.23285714284
2385,152290.32
2386,136509.65
2387,137306.7472222222
2388,101894.66
2389,132634.555
2390,141445.25980392157
2391,134422.76
2392,116316.9780952381
2393,166287.89714285714
2394,138618.5
2395,178330.79
2396,150157.5
2397,186037.135
2398,126859.33
2399,62193.38
2400,62265.32
2401,114935.96428571429
2402,136944.07142857145
2403,131043.97333333334
2404,150232.55043455222
2405,160330.92147058825
2406,137107.57142857145
2407,127256.65
2408,137898.06666666665
2409,134009.66517857142
2410,156013.83333333334
2411,125200.69452380954
2412,157710.09239533654
2413,137779.9642857143
2414,138608.50833333333
2415,130156.91
2416,127734.90666666668
2417,128710.875
2418,127116.96428571429
2419,127792.75
2420,127785.78
2421,151525.875
2422,109262.43
2423,130856.46
2424,148277.24586872588
2425,189898.55
2426,121494.07
2427,139537.08
2428,161696.92
2429,115233.6380952381
2430,133913.75476190477
2431,121987.25
2432,135523.57142857145
2433,141422.47222222222
2434,143363.34094809095
2435,153436.32142857142
2436,109532.33333333334
2437,108345.7246825397
2438,124090.58
2439,115998.09333333334
2440,119503.47238095239
2441,107456.81
2442,106473.23431372548
2443,119406.75621848738
2444,120908.04
2445,90246.3709090909
2446,131663.8017647059
2447,216427.55
2448,140492.3333333333
2449,115251.79
2450,152135.78
2451,126543.37333333334
2452,200583.0
2453,95935.1229090909
2454,131331.81
2455,107210.94666666666
2456,139189.40142857144
2457,115252.1557142857
2458,106510.29
2459,112006.13669467786
2460,132391.8333333333
2461,117834.61738095239
2462,129317.83333333334
2463,117041.65598039216
2464,147704.55
2465,129997.09
2466,110528.8
2467,141549.3
2468,90103.22
2469,88437.67
2470,176312.59
2471,184434.1
2472,152042.0
2473,115218.32
2474,104215.0
2475,212506.48
2476,117282.22
2477,132652.5
2478,155223.09
2479,119675.17
2480,133986.83
2481,121861.75
2482,133117.5
2483,118907.06666666667
2484,125732.82
2485,125738.49357142858
2486,152329.08333333334
2487,180338.49
2488,139552.17
2489,147600.74
2490,151347.16875
2491,97239.86777777778
2492,185356.1
2493,146327.65
2494,167262.525
2495,101446.2
2496,229782.76
2497,145490.0
2498,118354.51
2499,91034.74
2500,128368.175
2501,129339.8
2502,145962.9222972973
2503,99521.21
2504,197390.91
2505,216535.65
2506,257416.54
2507,305270.79
2508,255958.37
2509,215017.52
2510,226592.045
2511,184770.4907422048
2512,215260.08647058823
2513,214205.38
2514,243959.22
2515,147731.83
2516,164954.11
2517,133521.84
2518,139890.5
2519,228752.86911111113
2520,209862.6
2521,192879.84345053814
2522,223827.29
2523,132424.57142857145
2524,137962.97
2525,143727.6
2526,142878.99666666667
2527,119518.5
2528,128622.93857142859
2529,137739.1
2530,124827.35
2531,241445.33
2532,227641.0
2533,198862.18452380953
2534,237683.06
2535,305464.2
2536,228153.35
2537,224700.54
2538,183869.74770990445
2539,184034.53792892158
2540,180318.8950190694
2541,181379.43497991774
2542,170370.67678571425
2543,118833.52
2544,131025.425
2545,123954.60285714286
2546,143081.76
2547,126858.22333333334
2548,148659.89
2549,154811.25
2550,334111.35
2551,145284.37
2552,119156.4
2553,86411.5
2554,113032.15
2555,103825.44764705881
2556,102174.14
2557,110676.6
2558,161082.9
2559,160121.88
2560,149035.34
2561,135906.5
2562,160201.73
2563,164247.48
2564,178395.98
2565,141275.23
2566,180592.35
2567,148868.21
2568,194656.64
2569,194514.0
2570,123723.59
2571,197710.53
2572,184070.17
2573,229860.26
2574,295549.02
2575,122732.0
2576,138330.47
2577,150594.0
2578,99294.0
2579,83826.22
2580,129641.08
2581,132976.92
2582,113393.63333333335
2583,282957.08
2584,157410.39
2585,171189.90333333335
2586,193325.34
2587,188430.81
2588,146745.6
2589,143337.08
2590,220243.77
2591,202825.15
2592,231426.99
2593,254401.13
2594,180632.5675
2595,209869.49
2596,336332.51
2597,194657.08
2598,273427.33
2599,318942.84
2600,146622.16
2601,133557.0
2602,85416.71
2603,92702.75757575758
2604,86381.0
2605,87499.3009090909
2606,142567.63
2607,169967.2
2608,186439.42
2609,158374.03
2610,115867.03
2611,158894.4090909091
2612,154231.14285714284
2613,128444.5
2614,122762.81
2615,146874.5
2616,143654.9
2617,159810.16666666666
2618,174996.5
2619,203798.27
2620,187516.49166666664
2621,181999.56157894738
2622,192120.22
2623,250014.07
2624,265061.68
2625,332217.74
2626,164555.2605263158
2627,181112.5
2628,421106.1
2629,553926.03
2630,355057.82
2631,446893.07
2632,399415.69
2633,314734.15
2634,372974.42
2635,151910.7
2636,196632.4
2637,158415.18
2638,255876.14
2639,183960.32
2640,151100.37
2641,107507.21
2642,167774.875
2643,96225.5909090909
2644,127994.23333333332
2645,97166.10666666667
2646,91728.8909090909
2647,98539.13636363637
2648,139368.44545454544
2649,143292.3772972973
2650,151845.65
2651,146342.83729729732
2652,428041.87
2653,250009.02
2654,250914.0
2655,368854.41
2656,317108.53
2657,339317.72
2658,284191.25
2659,308208.96
2660,322450.29
2661,339995.39
2662,348252.19
2663,281515.02
2664,274817.12
2665,312887.02
2666,279102.0
2667,170096.2058333333
2668,177876.76934012846
2669,175195.2
2670,280510.32
2671,178198.19934012846
2672,180956.70285714284
2673,207103.3692857143
2674,211551.3
2675,168071.95
2676,184805.86226217716
2677,208780.51
2678,254189.83
2679,279099.04
2680,272370.79
2681,401116.96
2682,328550.98
2683,501408.82
2684,309293.62
2685,344012.78
2686,270142.96
2687,320389.43
2688,233457.88
2689,216964.59666666668
2690,444181.19
2691,194489.25
2692,142648.73
2693,187589.2264705882
2694,140271.29
2695,189524.57
2696,181223.5175
2697,191697.35
2698,198047.74
2699,181794.905
2700,166485.565
2701,156190.77
2702,113795.5
2703,129614.5
2704,142171.09166666667
2705,127711.28976190477
2706,120239.61857142858
2707,125317.08
2708,134573.82142857145
2709,115057.15
2710,127188.60571428573
2711,295151.28
2712,372233.0
2713,172258.72
2714,151931.41
2715,171866.36865942032
2716,160221.34730392156
2717,188231.33
2718,227641.08
2719,159752.14
2720,167139.45
2721,140758.35
2722,155916.39
2723,142627.36333333334
2724,130957.7
2725,135418.84375
2726,152743.95486111112
2727,160936.5
2728,160874.37553259142
2729,150231.99333333332
2730,146559.04273380522
2731,120447.09
2732,117535.635
2733,157137.40682110682
2734,143715.5017647059
2735,134424.07142857145
2736,141816.11176470589
2737,125429.66666666666
2738,131033.45909090908
2739,158856.85599439775
2740,128295.205
2741,150636.45063063066
2742,151414.8404761905
2743,149088.16666666666
2744,148099.55
2745,135212.0
2746,132743.0
2747,146844.5
2748,127822.25
2749,129094.43333333333
2750,136265.2142857143
2751,128800.83
2752,200491.0
2753,151701.89880952382
2754,199488.45
2755,126051.87
2756,95991.93
2757,84849.65
2758,90037.5
2759,149053.25
2760,137958.75
2761,150845.11111111112
2762,148114.0195195195
2763,165049.33333333334
2764,165744.69647058824
2765,231858.92
2766,147523.09
2767,93027.83
2768,128763.72909090908
2769,129883.07660714285
2770,150581.23333333334
2771,119758.81
2772,125959.1
2773,146034.75
2774,139255.0017647059
2775,134412.59
2776,139058.84
2777,147807.72
2778,112700.94
2779,123404.0
2780,103238.285
2781,105428.87288515405
2782,99200.91055614974
2783,107285.79
2784,125609.33333333334
2785,144770.21
2786,81594.66
2787,115503.31217086833
2788,92087.58238095239
2789,188761.57
2790,96277.27
2791,113638.85
2792,80075.03
2793,150079.5
2794,101899.53964705883
2795,116559.49333333332
2796,99685.02764705881
2797,163480.9
2798,114757.0
2799,117142.73333333332
2800,76293.48
2801,112321.61764705881
2802,135193.37009803922
2803,139403.58
2804,138220.78
2805,94977.49666666667
2806,98325.83333333334
2807,154751.97
2808,148287.75
2809,133702.66
2810,134277.76708333334
2811,156542.43214285714
2812,142356.13
2813,142650.2002020202
2814,162356.7404761905
2815,102789.43
2816,247352.59
2817,138612.33
2818,131644.6
2819,177379.780625
2820,133224.41
2821,105717.63090909092
2822,177812.65
2823,219866.49
2824,171681.3333333333
2825,144019.24
2826,130226.36139705882
2827,137540.075
2828,217253.94
2829,173933.68
2830,239212.41
2831,188303.6069267286
2832,245113.97
2833,290781.68
2834,221007.89
2835,217070.56
2836,196166.4617948718
2837,171166.42
2838,146446.0
2839,182630.3675
2840,194583.04716666669
2841,203413.036932681
2842,227638.9576190476
2843,167231.9
2844,164975.82
2845,126593.5
2846,214995.6407777778
2847,205267.4
2848,215039.08
2849,211223.32
2850,271546.12
2851,234482.51
2852,231395.56
2853,232639.15
2854,140531.52
2855,196027.83280987397
2856,207095.16288506196
2857,187537.76329522193
2858,194762.86780987398
2859,134646.68
2860,124667.6
2861,131584.18
2862,181668.86111111112
2863,125245.06193277311
2864,233720.81
2865,141670.01545454544
2866,133696.11111111112
2867,91917.01
2868,98392.76
2869,116415.2
2870,153152.58
2871,99652.0
2872,66727.03
2873,112400.82
2874,140279.68
2875,121529.94
2876,151964.49
2877,140049.24
2878,165534.07
2879,147188.33333333334
2880,109281.58
2881,169104.37
2882,176801.81
2883,175438.5
2884,177067.2
2885,180801.99
2886,240426.04
2887,103181.82
2888,119881.58190476189
2889,68645.1309090909
2890,86400.76
2891,138276.62333333332
2892,64700.2
2893,107397.0
2894,68997.84
2895,318930.44
2896,299657.83
2897,180308.965
2898,140034.27444444445
2899,238037.63
2900,159484.37
2901,210732.24
2902,197560.99
2903,350413.41
2904,350028.53
2905,120059.96
2906,193899.2
2907,114899.0
2908,128592.07142857143
2909,141484.81333333332
2910,82949.66666666667
2911,86202.71
2912,155184.84375
2913,88720.71
2914,84346.5909090909
2915,86081.06666666668
2916,86055.42
2917,155236.74
2918,113810.91666666666
2919,201758.11
